dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-16T11:46:36.000Z|33243|D1408|CDI|D|MEDIAS PRESSE|Mensuel de 1500,00 Euros à 4000,00 Euros sur 12 mois|Temps partiel||5|58|20306|33243|
2021-03-16T11:29:23.000Z|33243|M1502|CDD|E|MEDIAS PRESSE|Mensuel de 2400,00 Euros à 3500,00 Euros sur 12 mois|Temps plein||8|58|11863|33243|
2021-03-16T08:50:16.000Z|33243|M1607|MIS|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|19365|33243|
2021-03-15T17:13:13.000Z|33243|D1401|CDI|E|LES MAISONS EGLANTINE||Temps plein||7|71||33243|
2021-03-15T11:59:36.000Z|33243|D1212|CDD|E|FOIR'FOUILLE|Horaire de 10,25 Euros|Temps plein||5|47|38381|33243|
2021-03-15T11:07:49.000Z|33243|K1304|CDI|E|MME MARIE HERON|Horaire de 11,00 Euros|Temps partiel||6|97|14774|33243|
2021-03-15T09:34:39.000Z|33243|D1408|CDI|D|MEDIAS PRESSE|Mensuel de 1500,00 Euros à 4000,00 Euros sur 12 mois|Temps partiel||5|58|20299|33243|
2021-03-12T11:02:23.000Z|33243|D1507|CDD|D|PHARMACIE PARAPHARMACIE||Temps plein||6|47|14811|33243|
2021-03-12T08:56:48.000Z|33243|K1303|CDD|D|PAVILLON DE LA MUTUALITE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|88|11180|33243|
2021-03-10T15:40:12.000Z|33243|A1401|CDD|E|COMPETENCE VITICOLE|Horaire de 10,25 Euros|Temps plein||2|01|10862|33243|
2021-03-09T19:04:24.000Z|33243|C1502|LIB|D|ABC IMMODIAG PARIS||Temps plein||7|71||33243|
2021-03-09T14:47:35.000Z|33243|M1607|CDI|E|||Temps partiel||6|71|11183|33243|
2021-03-07T09:18:09.000Z|33243|D1507|CDD|D|||Temps plein||||38123|33243|
2021-03-06T10:59:48.000Z|33243|N1103|CDD|D|||Temps plein||5|47||33243|
2021-03-06T10:57:20.000Z|33243|D1505|CDD|D|||Temps plein||5|47|15487|33243|
