dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-03-15T15:18:03.000Z|19031|M1603|MIS|D|Manpower||Temps plein|||78|15044|19031|
2021-03-15T15:14:50.000Z|19031|D1408|CDD|E||Annuel de 19000,00 Euros ï¿½ 21000,00 Euros|Temps plein||||20306|19031|
2021-03-15T12:00:14.000Z|19031|D1507|CDI|E|INTERMARCHE|Horaire de 10,25 Euros sur 13 mois|Temps partiel||5|47|14769|19031|
2021-03-15T12:00:06.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-15T11:57:47.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-15T11:55:57.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-15T11:53:05.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-15T11:51:01.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-15T11:48:37.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-15T11:45:10.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-15T11:42:55.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-15T11:40:10.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-15T11:36:23.000Z|19031|K2204|CDD|D|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps partiel||5|81||19031|
2021-03-12T16:33:45.000Z|19031|K2204|CDI|E|COOL'S NETTOYAGES|Horaire de 10,56 Euros sur 12 mois|Temps plein||5|81||19031|
2021-03-11T10:50:50.000Z|19031|N1105|MIS|E|RAS 850|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||5|78|16361|19031|
2021-03-11T10:03:04.000Z|19031|M1602|CDI|D|M+ MATERIAUX|Mensuel de 1650,00 Euros à 1750,00 Euros sur 12 mois|Temps plein||5|46|14748|19031|
2021-03-10T16:53:20.000Z|19031|N1103|CDI|E|CORREZE SELECT||Temps plein||6|47|17993|19031|
2021-03-10T14:45:17.000Z|19031|D1401|CDD|D|IFCDIS|Mensuel de 661,95 Euros à 1539,42 Euros sur 12 mois|Temps plein||5|47|14753|19031|
2021-03-10T14:45:01.000Z|19031|G1501|CDD|E|IBIS STYLES BRIVE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|55|20500|19031|
2021-03-10T14:40:22.000Z|19031|G1703|CDI|E|IBIS STYLES BRIVE|Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|55|18325|19031|
2021-03-10T11:18:44.000Z|19031|H2102|MIS|E|OPTINERIS|Horaire de 10,25 Euros à 10,25 Euros sur 12 mois|Temps plein||1|78||19031|
2021-03-10T06:01:03.000Z|19031|H2102|MIS|D|Aquila Rh||Temps plein|||78||19031|
2021-03-09T11:31:58.000Z|19031|G1603|CDI|E|LES BARRIQUES||Temps partiel||5|56|14813|19031|
2021-03-08T14:01:08.000Z|19031|K1201|CDD|E||Mensuel de 1801,09 Euros sur 12 mois|Temps plein||6|88|11253|19031|
2021-03-08T11:47:51.000Z|19031|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|19031|
2021-03-08T11:46:43.000Z|19031|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|19031|
2021-03-08T09:27:59.000Z|19031|K2204|CDI|D|2 M NETTOYAGE  ||Temps partiel||2|81||19031|
2021-03-04T12:08:25.000Z|19031|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|19031|
2021-03-04T10:11:47.000Z|19031|D1212|CCE|D|||Temps plein||6|47|20629|19031|
2021-03-03T15:11:13.000Z|19031|D1211|MIS|E|TEMPORIS|Horaire de 10,25 Euros à 11,00 Euros sur 12 mois|Temps plein||6|78|20578|19031|
2021-03-03T11:17:24.000Z|19031|J1303|CDI|D|MUTUALITE FRANCAISE||Temps plein||6|65|11265|19031|
2021-03-02T10:56:47.000Z|19031|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|19031|
2021-03-01T12:07:17.000Z|19031|N1103|CDI|D|CHAUSSON MATERIAUX||Temps plein||4|46|16290|19031|
2021-03-01T11:03:51.000Z|19031|M1502|CDI|E|DE CORGNOL & AGNES|Annuel de 30000,00 Euros à 33000,00 Euros sur 12 mois|Temps plein||9|78|11863|19031|
2021-03-01T10:58:24.000Z|19031|D1301|CDI|E|HDDB HOLDING||Temps plein||5|47|18664|19031|
2021-02-27T05:04:20.000Z|19031|C1504|CDI|D|||Temps plein|||68|10476|19031|
2021-02-25T14:39:14.000Z|19031|M1401|CDD|D|QUALISENS/ REACT FRANCE|Horaire de 10,25 Euros à 10,26 Euros sur 12 mois|Temps partiel||6|70|14841|19031|
2021-02-24T16:16:06.000Z|19031|M1607|CDI|E||Annuel de 15000,00 Euros sur 12.8 mois|Temps partiel||6|69|11183|19031|
2021-02-24T14:03:36.000Z|19031|N1103|MIS|D|Randstad||Temps plein|||78|17993|19031|
2021-02-22T16:08:17.000Z|19031|D1209|SAI|E||Horaire de 10,25 Euros sur 12 mois|Temps partiel||6|47|20534|19031|
2021-02-22T09:21:44.000Z|19031|G1603|CDI|D|BUFFALO|Horaire de 10,25 Euros|Temps partiel||5|56|14813|19031|
2021-02-19T12:51:23.000Z|19031|D1211|CDD|D|MAGNITUDE|Horaire de 11,00 Euros à 13,00 Euros sur 12 mois|Temps partiel||5|82|20552|19031|
2021-02-18T01:46:15.000Z|19031|M1607|CDI|S|ADEQUAT INTERIM|Mensuel de 1650,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||5|78|11183|19031|
2021-02-17T03:55:41.000Z|19031|A1412|CDI|E|||Temps plein||||15170|19031|
2021-02-04T04:54:10.000Z|19031|C1502|CDI|D|||Temps plein|||68|11237|19031|
2021-01-21T18:10:02.000Z|19031|K1201|CDI|E||Mensuel de 2774 Euros sur 12 mois|Temps plein||6|87|11335|19031|
2021-01-16T08:33:56.000Z|19031|M1609|CDI|D|CENTRE HOSPITALIER DU PAYS D'EYGURANDE|Mensuel de 1755,00 Euros à 2281,00 Euros sur 12 mois|Temps partiel||6|86|19397|19031|
2020-11-24T04:37:51.000Z|19031|M1607|MIS|D|Randstad||Temps plein|||78|19365|19031|
2021-03-16T10:22:07.000Z|19031|M1202|CDI|E|ACTO CONSULTING|Annuel de 25000 Euros à 40000 Euros sur 12 mois|Temps plein||6|78||19031|
2021-03-16T09:58:01.000Z|19031|K1301|CDI|D|CENTRE HOSPITALIER DUBOIS BRIVE|Horaire de 10,25 Euros|Temps plein||6|86|10856|19031|
2021-03-15T18:31:00.000Z|19031|K1302|CDI|E|ASSOCIATION A'DOM LIMOUSIN|Horaire de 10,25 Euros sur 12 mois|Temps partiel||5|88|11255|19031|
2021-03-15T16:45:26.000Z|19031|M1202|CDI|E|||Temps plein|||||19031|
2021-03-15T15:21:06.000Z|19031|K1303|CDI|D|||Temps plein|||||19031|
2021-03-15T12:49:01.000Z|19031|G1803|CDI|D|LE BARRIO|Mensuel de 1555,00 Euros à 1800,00 Euros sur 12 mois|Temps plein||5|56|19430|19031|
2021-03-12T09:27:09.000Z|19031|G1401|CDI|E|FINDERS|Mensuel de 1800 Euros à 2000 Euros sur 12 mois|Temps plein||8|70||19031|
2021-03-12T13:08:26.000Z|19031|N1303|CDI|E|||Temps plein||||20181|19031|
2021-03-12T12:57:58.000Z|19031|J1507|CDI|E|||Temps plein||9||18242|19031|
2021-03-11T16:03:28.000Z|19031|D1406|CDI|D|CARTESIO|Annuel de 25000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||8|78|12319|19031|
2021-03-11T11:56:50.000Z|19031|N1105|MIS|E|RAS 850|Mensuel de 1554,58 Euros sur 12 mois|Temps plein||5|78|10579|19031|
2021-03-11T11:52:29.000Z|19031|D1401|CDI|E|||Temps plein||||11210|19031|
2021-03-11T11:44:42.000Z|19031|M1707|CDI|E|||Temps plein||||18594|19031|
2021-03-10T11:02:22.000Z|19031|C1501|CDI|E|LE POINT IMMOBILIER||Temps plein||5|68|15327|19031|
2021-03-10T09:22:34.000Z|19031|D1501|MIS|E|EXPECTRA|Annuel de 26000 Euros sur 12 mois|Temps plein||8|78|11035|19031|
