dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-23T13:42:54.000Z|66065|N1105|CDI|E|LES MAINS DANS LA PATE|Horaire de 10,25 Euros|Temps plein||5|10|16361|66065|
2021-03-01T09:40:56.000Z|66065|K1304|CDD|E|HERA||Temps partiel||6|81|10857|66065|
2021-02-23T13:47:57.000Z|66065|K1302|CDD|D|ADMR||Temps partiel||6|88|11256|66065|
2021-02-03T08:27:52.000Z|66065|A1101|CDD|E||Mensuel de 1666,67 Euros sur 12 mois|Temps plein||4|01|20404|66065|
2020-10-14T14:33:58.000Z|66065|D1102|CDI|D|BOULANGERIE DE MARIE BLACHERE|Mensuel de 1554,62 Euros sur 12 mois|Temps plein||2|47|11573|66065|
2021-03-02T09:41:57.000Z|66065|D1202|REP|E|CMA DES PYRENEES ORIENTALES||Temps plein||4|94||66065|
2021-03-01T23:31:32.000Z|66065|C1504|CCE|D|HAOUAS NAIM||Temps plein||5|46|10744|66065|
2021-02-25T12:22:08.000Z|66065|H2504|CDI|D|ZUEGG SPA|Annuel de 24500 Euros|Temps plein||8|10||66065|
2021-02-17T02:54:52.000Z|66065|C1504|LIB|D|||Temps plein||||13464|66065|
2021-02-10T09:22:33.000Z|66065|H1502|CDI|D|ZUEGG SPA|Mensuel de 1563,72 Euros|Temps plein||7|10|38137|66065|
2021-02-05T15:30:59.000Z|66065|H2903|CDI|D|||Temps plein||3|25|20497|66065|
2021-03-15T14:38:55.000Z|66065|F1606|CDI|E|CFO PEINTURE|Horaire de 12,06 Euros à 13,01 Euros|Temps plein||4|43|17619|66065|
2021-03-03T18:50:13.000Z|66065|I1309|CDD|E||Mensuel de 600,00 Euros ï¿½ 1500,00 Euros|Temps plein|||35|14680|66065|
2021-03-15T15:20:47.000Z|66065|K1303|CDI|D|||Temps plein|||||66065|
