dateCreation|lieuTravail|romeCode|typeContrat|experienceExige|entreprise|salaire|dureeTravailLibelleConverti|alternance|qualificationCode|secteurActivite|code_appellation|INSEE_COM
2021-02-23T18:38:13.000Z|95487|K1304|CDI|E|S.O.S. VILLAGES D'ENFANTS|Annuel de 19000,00 Euros à 21000,00 Euros sur 12 mois|Temps partiel||6|87|10846|95487|
2021-02-23T18:32:36.000Z|95487|K1304|CDD|E|S.O.S. VILLAGES D'ENFANTS|Annuel de 19000,00 Euros à 21000,00 Euros sur 12 mois|Temps partiel||6|87|10846|95487|
2021-02-09T03:51:59.000Z|95487|K1207|CDI|D|||Temps plein||||16740|95487|
2021-03-16T07:49:10.000Z|95487|K2204|CDI|D|GONCALVES CRISTINA|Horaire de 10,54 Euros à 10,54 Euros sur 12 mois|Temps partiel||1|81||95487|
2021-03-11T13:36:42.000Z|95487|K1301|CDI|D|AUXI'LIFE  95||Temps plein||||10856|95487|
2021-03-09T12:52:24.000Z|95487|M1810|CDI|E|||Temps plein||9|73|20168|95487|
2021-03-05T16:53:13.000Z|95487|M1803|CDI|E|PREVOTE GESTION SERVICE|Annuel de 30000,00 Euros à 33000,00 Euros sur 12 mois|Temps plein||6|70|12258|95487|
2021-03-04T11:49:43.000Z|95487|F1202|MIS|E|CRIT INTERIM|Horaire de 14,00 Euros à 19,00 Euros sur 12 mois|Temps plein||7|78|12090|95487|
2021-03-03T14:01:14.000Z|95487|K1302|CDI|E|FAMILLES-SERVICES|Horaire de 10,3 Euros à 10,73 Euros sur 12 mois|Temps partiel||6|88|11453|95487|
2021-02-25T11:52:06.000Z|95487|D1202|CDD|E|NEW LOOK|Mensuel de 1555,00 Euros sur 12 mois|Temps plein||6|96|38654|95487|
2021-02-24T22:13:33.000Z|95487|I1604|CDI|E|SOPEMA||Temps plein||||15187|95487|
2021-02-23T18:54:53.000Z|95487|K1305|CDI|E|S.O.S. VILLAGES D'ENFANTS|Mensuel de 1120 Euros sur 12 mois|Temps partiel||6|87||95487|
2021-02-23T18:36:37.000Z|95487|K1303|CDI|E|S.O.S. VILLAGES D'ENFANTS|Annuel de 28000,00 Euros à 30000,00 Euros sur 12 mois|Temps plein||6|87|14594|95487|
2021-02-23T14:14:51.000Z|95487|K2102|CDD|E|MAISON DES JEUNES ET DE LA CULTURE|Mensuel de 2200,00 Euros à 2250,00 Euros sur 12 mois|Temps plein||6|90|13693|95487|
2021-02-17T07:58:49.000Z|95487|I1203|CDI|E|||Temps plein|||87||95487|
2021-02-08T09:56:09.000Z|95487|K1207|CDI|D|RESIDENCE LE CHEMIN DE L'ESPOIR|Mensuel de 1600,00 Euros à 2100,00 Euros sur 12 mois|Temps plein||6|87|14597|95487|
2021-02-03T17:08:44.000Z|95487|I1309|CDD|D|DFE|Mensuel de 1700,00 Euros sur 12 mois|Temps plein||7|33||95487|
2021-02-03T09:51:40.000Z|95487|I1203|CDI|E||Annuel de 28000,00 Euros|Temps plein||||20217|95487|
2021-01-20T05:55:12.000Z|95487|K1203|CDI|D|||Temps plein|||||95487|
2021-02-20T08:45:10.000Z|95487|C1504|LIB|D|||Temps plein||||13464|95487|
2021-02-17T12:58:52.000Z|95487|K2107|CDD|E|Anacours Val-d'Oise||Temps plein||||38345|95487|
2021-02-08T13:49:22.000Z|95487|K1303|CDD|D|Particulier Employeur||Temps plein|||97||95487|
2021-01-29T05:02:20.000Z|95487|K2107|CDD|D|||Temps plein||||38345|95487|
2021-02-26T03:57:05.000Z|95487|C1504|LIB|D|||Temps plein||||10362|95487|
