type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;l;0;85;;4;621;;;0;0;0;1;E;271;46.19071;2.2314;0;;;;;0;C;;;;;;;;;;;;Individuel;a;n;m;2020-04;23093;0000;230930000;Z;23
pr;a;l;1;90;;4;617;;;0;0;0;0;D;202;45.88485;2.17294;0;;;;;0;F;;;;;;;;;;Fioul;;Collectif;a;n;a;2020-03;23079;0000;230790000;Z;23
pr;a;l;0;40;;2;300;;;0;0;0;0;C;91;45.95409;2.16894;Non;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-03;23008;0102;230080102;H;23
pr;a;l;1;66;;2;386;;;0;0;0;0;0;;46.07163;2.08727;0;;;;;0;;;;;;;;;;;Gaz;;Collectif;a;n;a;2020-03;23105;0000;231050000;Z;23
pr;m;l;0;143;737.0;5;750;;;0;0;0;1;F;341;46.16826;1.88068;0;;;2.0;True;0;G;;2.0;;False;False;;;;;Fioul;;;a;n;m;2020-03;23096;0101;230960101;H;23
pr;a;l;-1;54;;2;428;;;0;0;0;1;F;392;46.16174;1.87217;0;2.0;;;True;Est;D;;;;False;False;;True;;;Électrique;;Individuel;a;n;a;2020-03;23096;0103;230960103;H;23
pr;a;l;0;50;;2;303;;;0;0;0;0;0;;45.95961;2.16235;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;23008;0101;230080101;H;23
pr;a;l;0;115;;4;700;;;0;0;0;0;G;451;46.25399;1.4377;Non;;;;;0;G;;;;;;;;;;;;;a;n;a;2020-03;23176;0101;231760101;H;23
pr;a;l;0;60;;2;500;;;0;0;0;0;D;195;46.17079;1.86891;Non;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-03;23096;0102;230960102;H;23
pr;m;l;0;95;;5;580;;;0;0;0;0;D;223;45.9526;2.14847;0;1.0;;;;0;E;;;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-02;23008;0102;230080102;H;23
pr;a;l;3;47;;2;474;;;0;0;0;0;E;307;45.95444;2.16347;0;;;;;0;G;;;;;;;True;;;;;;a;n;a;2020-02;23008;0102;230080102;H;23
pr;a;lt;4;43;;2;1999;;;0;1;0;1;0;0;48.87335;2.31943;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-02;75108;3104;751083104;A;75
pr;a;l;0;33;;1;400;;;0;0;1;0;F;415.0;46.16989;1.87176;0;;;0.0;;0;D;;;0.0;;;;False;;;Électrique;;;a;n;a;2020-02;23096;0102;230960102;H;23
pr;a;l;0;46;;3;340;;;0;0;0;1;E;293;46.23886;1.48246;0;;;0.0;;Sud;F;1900.0;;0.0;;;;False;;;Gaz;;;a;n;a;2020-02;23176;0101;231760101;H;23
pr;a;lt;3;31;;2;1543;;;0;1;1;0;A;50;45.75781;4.84142;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-02;69383;0105;693830105;H;69
pr;a;l;0;38;;2;360;;;0;0;1;0;VI;;45.95664;2.1694;0;;;;;0;VI;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-02;23008;0101;230080101;H;23
pr;a;l;2;104;;5;440;;;0;0;0;0;0;;45.9587;2.17256;0;;;;;0;;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-02;23008;0101;230080101;H;23
pr;a;l;1;74;;4;450;;;0;0;0;0;0;;45.95762;2.16768;0;;;;;0;;;;;;;;;;;;Radiateur;;a;n;a;2020-02;23008;0101;230080101;H;23
pr;a;l;2;73;;4;590;;;0;0;0;0;0;;45.95755;2.1767;0;;;;;0;;;;;;;;;;;Gaz;;Individuel;a;n;a;2020-02;23008;0101;230080101;H;23
pr;a;l;1;115;;6;570;;;0;0;0;0;0;;45.95643;2.16886;0;;;;;0;;;;;;;;;;;Gaz;;Individuel;a;n;a;2020-02;23008;0101;230080101;H;23
pr;a;l;1;44;;2;295;;;0;0;0;0;E;266.69;45.95807;2.17259;0;;;;;0;F;;;;;;;;;;Gaz;;Individuel, Central;a;n;a;2020-02;23008;0101;230080101;H;23
pr;a;l;0;30;;2;310;;;0;0;0;0;F;428;45.95584;2.17141;0;;;;;0;D;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-02;23008;0101;230080101;H;23
pr;a;l;0;37;;2;250;;;0;0;0;0;0;;45.95704;2.16614;0;0.0;;;;0;;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-02;23008;0101;230080101;H;23
pr;a;l;0;67;;3;463;;;0;0;0;0;E;263.5;45.9581;2.17363;0;;;;;0;C;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-02;23008;0101;230080101;H;23
pr;a;l;0;37;;1;300;;;0;0;0;0;F;418.9;45.95725;2.17362;0;;;;;0;D;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-02;23008;0101;230080101;H;23
pr;m;l;0;54;;3;435;;;0;0;0;0;G;496;46.14913;1.76566;0;;;;False;0;D;;;;False;False;;;;;;;;a;n;m;2020-02;23242;0000;232420000;Z;23
pr;m;l;0;50;;3;455;;;0;0;0;0;F;346;46.14886;1.76567;0;;;;False;0;C;;;;False;False;;;;;;;;a;n;m;2020-02;23242;0000;232420000;Z;23
pr;a;l;1;80;;3;375;;;0;0;0;0;F;360;45.88076;2.17476;0;;;;;0;C;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-02;23079;0000;230790000;Z;23
pr;a;l;0;23;;2;266;;;0;0;0;0;G;617.8;45.88331;2.17237;0;;;;;0;C;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-02;23079;0000;230790000;Z;23
pr;m;l;0;65;;3;411;;;0;0;0;0;F;349;45.8563;2.23056;0;2.0;;;;0;F;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-02;23196;0000;231960000;Z;23
pr;m;l;0;103;;5;561;;;0;0;0;0;0;;46.35042;2.21625;0;1.0;;;;0;;;;;;;;;;;Fioul;;Individuel, Central;a;n;m;2020-02;23031;0000;230310000;Z;23
pr;m;l;0;75;1500.0;4;590;;;0;0;1;0;VI;;46.05805;2.26253;0;;;;;0;VI;;1.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-02;23151;0000;231510000;Z;23
pr;a;l;1;57;;2;495;;;0;1;0;1;E;247;46.16694;1.86973;0;4.0;;;True;0;C;;;;False;False;11.0;True;;;Électrique;;Individuel;a;n;a;2020-02;23096;0103;230960103;H;23
pr;a;l;2;50;;2;300;;;0;0;0;0;E;320;46.08679;2.04629;0;;;;;0;F;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-02;23001;0000;230010000;Z;23
pr;a;l;1;50;;2;300;;;0;0;0;0;E;273;46.08722;2.04643;0;;;;;0;F;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-02;23001;0000;230010000;Z;23
pr;m;l;0;110;;4;450;;;0;0;0;0;E;330;46.05302;2.38751;0;2.0;;;;Est;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-02;23116;0000;231160000;Z;23
pr;m;l;0;110;;4;450;;;0;0;1;0;E;330;46.05217;2.38678;0;2.0;;0.0;False;Est;B;;;0.0;;;;;;;Électrique;;Individuel;a;n;m;2020-02;23116;0000;231160000;Z;23
