type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;50;;2;450;;;0;0;1;0;VI;;48.3618;7.24005;0;;;1.0;False;Est;VI;1946.0;1.0;1.0;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;67477;0000;674770000;Z;67
pr;a;l;2;41;;2;632;;;0;0;0;1;B;81;48.76506;7.96865;0;2.0;;1.0;;0;C;;;;;True;;False;;;Gaz;;Collectif;a;n;a;2020-04;67106;0000;671060000;Z;67
pr;a;l;0;73;;3;950;;;0;2;0;0;F;388.5;48.55567;7.75835;0;0.0;;;;0;D;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;67482;2502;674822502;H;67
pr;a;l;1;51;;2;470;;;0;0;0;0;E;242;49.06222;7.09192;0;;;;False;0;C;;;;;;;;;;Électrique;Sol;Individuel;a;n;a;2020-04;67468;0000;674680000;Z;67
pr;a;l;2;52;;2;465;;;0;1;0;1;C;99;48.9411;7.74884;0;;;1.0;True;0;D;;;;False;False;10.0;False;;;Gaz;;Individuel;a;n;a;2020-04;67550;0000;675500000;Z;67
pr;a;l;0;44;;2;500;;;0;0;0;0;A;;48.6063;7.68214;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;67343;0000;673430000;Z;67
pr;a;l;0;46;;2;500;;;0;0;0;0;A;;48.6063;7.68214;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;67343;0000;673430000;Z;67
pr;a;l;0;67;;3;700;;;0;0;0;0;0;;48.6063;7.68214;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;67343;0000;673430000;Z;67
pr;a;l;4;25;;1;545;;;0;0;1;0;G;478;48.58179;7.73898;0;5.0;;;;0;G;;;;;False;;True;;;Gaz;;Collectif;a;n;a;2020-04;67482;0304;674820304;H;67
pr;a;l;1;67;;3;658;;;0;0;0;1;B;71.1;48.79165;7.83898;0;;;;;0;C;;;;;False;;False;;;;;;a;n;a;2020-04;67230;0000;672300000;Z;67
