type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;l;0;128;548.0;5;895;;;0;0;1;1;D;167;50.64435;2.81102;0;1.0;;1.0;;0;E;1948.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;62338;0000;623380000;Z;62
pr;a;l;0;59;;3;570;;;0;0;0;1;F;373;50.29854;2.7706;0;;;;;Sud;D;2002.0;;;;;;;;;;;;a;n;a;2020-04;62041;0701;620410701;H;62
pr;a;l;0;59;;3;570;;;0;0;0;0;F;372.5;50.29812;2.77097;0;;;;;0;D;;;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;62041;0701;620410701;H;62
pr;m;l;0;102;460.0;4;780;;;0;0;0;1;D;214.0;50.62308;1.63621;0;;;2.0;;0;C;;;;;;;;;;;;Individuel;a;n;m;2020-04;62604;0000;626040000;Z;62
pr;m;l;0;82;;4;750;;;0;0;0;0;D;197;50.25728;2.78638;0;0.0;;0.0;False;0;B;;;0.0;;;;;;;Électrique;Convecteur;Individuel;a;n;m;2020-04;62099;0000;620990000;Z;62
pr;a;l;3;38;;2;470;;;0;1;1;1;0;;50.74473;2.26328;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-04;62525;0102;625250102;H;62
pr;m;l;0;82;;4;700;;;0;0;0;0;0;;50.76155;2.28516;0;0.0;;0.0;False;0;;;;0.0;;;;;;;;;;a;n;m;2020-04;62765;0101;627650101;H;62
pr;a;l;0;38;;2;400;;;0;0;0;0;0;;50.74425;2.26254;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;62765;0201;627650201;H;62
pr;a;l;0;45;;2;475;;;0;0;0;0;E;;50.96493;1.85685;0;;;0.0;;0;;;;;;;;;;;Gaz;;;a;n;a;2020-04;62193;1901;621931901;H;62
pr;a;l;0;40;;2;370;;;0;0;0;0;G;;50.96218;1.85497;0;;;0.0;;0;;;;;;;;;;;Électrique;Radiateur;;a;n;a;2020-04;62193;1901;621931901;H;62
pr;a;l;0;32;;2;700;;;0;0;0;0;0;;50.52444;1.58686;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;62826;0101;628260101;H;62
