type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;57;;3;500;;;0;0;0;1;F;349;48.17407;6.44733;0;4.0;;;True;Ouest;C;1955.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;88160;0112;881600112;H;88
pr;a;l;0;61;;3;326;;;0;0;0;0;D;173.0;48.17082;6.88676;0;;;;True;0;D;;;;;;;;;;Gaz;;Collectif;a;n;a;2020-04;88115;0000;881150000;Z;88
pr;a;l;0;83;;3;515;;;0;0;0;1;0;;48.18414;6.44126;0;1.0;;;;0;;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;88160;0111;881600111;H;88
pr;a;l;1;51;;3;330;;;0;0;1;0;D;226.0;48.18804;6.43401;0;2.0;;;;0;B;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;88160;0114;881600114;H;88
pr;a;l;0;63;;3;341;;;0;0;0;0;G;507.17;48.18123;7.00979;0;;;1.0;;0;D;;;;;;;;;;Gaz;;Individuel;a;n;a;2020-04;88181;0000;881810000;Z;88
pr;a;l;1;53;;2;290;;;0;0;0;0;F;338.23;48.29507;6.13441;0;;;;True;0;F;;;;;;;;;;Gaz;;Individuel;a;n;a;2020-04;88304;0103;883040103;H;88
pr;a;l;0;74;;4;400;;;0;0;0;0;0;;48.1856;5.89448;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;88114;0000;881140000;Z;88
pr;a;l;2;30;;1;340;;;0;0;0;1;D;212.0;48.28514;6.95009;0;2.0;;;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-04;88413;0110;884130110;H;88
pr;a;l;0;65;;3;400;;;0;0;0;0;0;;48.17676;6.45098;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;88160;0107;881600107;H;88
pr;m;l;0;150;;5;1100;;;0;0;0;0;B;73;48.19964;6.51516;Non;;;;;0;C;;;;;;;;;;;;;a;n;m;2020-03;88132;0000;881320000;Z;88
pr;a;l;0;38;;2;314;;;0;0;0;1;E;270;48.20042;6.5268;0;1.0;;1.0;;0;C;1950.0;1.0;1.0;;;;;;;;;Individuel;a;n;a;2020-03;88132;0000;881320000;Z;88
pr;a;l;1;54;;2;405;;;0;0;0;0;E;315.78;48.20522;6.72997;0;;;;True;0;E;;;;;;;;;;Gaz;;Collectif;a;n;a;2020-03;88078;0000;880780000;Z;88
pr;a;l;1;61;;3;322;;;0;0;0;0;E;322.58;48.30247;6.13349;0;;;;True;0;F;;;;;;;;;;Gaz;;Individuel;a;n;a;2020-03;88304;0103;883040103;H;88
pr;a;l;2;41;;2;430;;;0;1;1;0;D;227;48.19988;6.42352;0;0.0;;;;0;B;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;88209;0105;882090105;A;88
pr;a;l;2;43;;2;284;;;0;0;1;0;D;173.94;48.35493;5.6912;0;;;;;0;E;;;;;;;;;;Gaz;;Individuel;a;n;a;2020-03;88321;0101;883210101;H;88
pr;a;l;3;47;;2;306;;;0;1;0;0;D;198.2;48.29929;5.83398;0;;;;;0;E;;;;;;;;;;Gaz;;Collectif;a;n;a;2020-03;88095;0000;880950000;Z;88
pr;a;l;3;63;;3;411;;;0;1;0;0;D;198.2;48.2993;5.83565;0;;;;True;0;E;;;;;;;;;;Gaz;;Collectif;a;n;a;2020-03;88095;0000;880950000;Z;88
pr;a;l;2;63;;3;405;;;0;1;0;0;D;198.2;48.29898;5.83443;0;;;;True;0;E;;;;;;;;;;Gaz;;Collectif;a;n;a;2020-03;88095;0000;880950000;Z;88
