type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;2;41;;2;290;;;0;0;0;1;E;293;45.04291;3.88754;0;;;;;0;F;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;43157;0107;431570107;H;43
pr;a;l;1;39;;2;304;;;0;0;0;1;F;381;45.04387;3.88348;0;;;;;0;D;;;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;43157;0107;431570107;H;43
pr;a;l;3;60;;2;365;;;0;0;0;1;VI;;45.04293;3.8876;0;3.0;;;;0;G;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;43157;0107;431570107;H;43
pr;a;l;0;45;;2;382;;;0;0;0;1;0;;45.30626;4.11085;0;;;0.0;;0;;;;0.0;;;;False;;;Électrique;Convecteur;;a;n;a;2020-04;43020;0000;430200000;Z;43
pr;a;l;0;70;;2;490;;;0;0;0;1;0;;45.25956;4.14737;0;;;0.0;;0;;;;0.0;;;;False;;;Électrique;;;a;n;a;2020-04;43137;0102;431370102;H;43
pr;a;l;0;90;;4;600;;;0;0;0;0;0;;45.25956;4.14737;0;;;0.0;;0;;;;0.0;;;;False;;;Électrique;Convecteur;;a;n;a;2020-04;43137;0102;431370102;H;43
pr;a;l;2;65;;3;585;;;0;0;0;1;VI;;45.04768;3.89241;0;3.0;;;True;0;VI;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;43157;0108;431570108;H;43
pr;a;l;1;24;;1;352;;;0;0;0;1;E;244;45.04535;3.8896;0;;;;True;0;B;;;;;;;True;;;Électrique;;Individuel;a;n;a;2020-04;43157;0108;431570108;H;43
pr;a;l;1;36;;2;405;;;0;0;0;1;D;224;45.04252;3.8906;0;;;;;0;E;;1.0;2.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;43157;0108;431570108;H;43
pr;a;l;0;60;;3;400;;;0;0;0;0;G;451;45.05218;3.91313;Non;;;;;0;G;;;;;;;;;;;;;a;;a;2020-04;43041;0000;430410000;Z;43
pr;a;l;0;16;;1;340;;;0;0;1;0;F;387;45.13802;4.12503;0;1.0;;;;0;D;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;43268;0102;432680102;H;43
