type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;43;;2;700;;;0;0;0;0;0;;48.95375;2.87378;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;77284;0902;772840902;H;77
pr;a;l;0;59;;3;957;;;0;0;0;1;VI;;48.95422;2.87325;0;4.0;;1.0;;0;VI;2016.0;1.0;1.0;;;;True;;;;Radiateur;Collectif;a;n;a;2020-04;77284;0902;772840902;H;77
pr;a;l;0;35;;2;600;;;0;0;0;0;0;;48.5252;2.63513;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;77152;0204;771520204;D;77
pr;a;l;3;24;;1;600;;;0;0;1;0;NS;;48.53923;2.65845;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-04;77288;0301;772880301;H;77
pr;a;l;3;33;;2;750;;;0;0;1;0;C;;48.53936;2.65809;0;;;;;0;C;;;;;;;;;;;;;a;n;a;2020-04;77288;0301;772880301;H;77
pr;a;l;0;33;;2;700;;;0;0;0;0;C;;48.539;2.659;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;77288;0301;772880301;H;77
pr;a;l;0;82;;3;1200;;;0;0;0;1;VI;;48.41942;2.73585;0;;;;False;0;;;;;;;;False;;;;;;a;n;a;2020-04;77014;0102;770140102;H;77
pr;a;l;1;84;;3;650;;;0;0;0;1;E;241.0;48.26724;2.70162;0;1.0;;1.0;;0;C;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;77333;0101;773330101;H;77
pr;a;l;0;78;;4;892;;;0;0;1;0;E;243;48.94896;2.91368;0;4.0;;1.0;;0;E;;;0.0;;;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;77284;0302;772840302;H;77
pr;a;l;0;39;;2;645;;;0;0;1;0;E;274;48.6933;2.61789;0;2.0;;1.0;;0;C;1973.0;;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;77053;0201;770530201;H;77
pr;a;l;0;23;;1;552;;;0;0;1;0;F;;48.84554;2.58327;0;5.0;;;;0;D;1985.0;1.0;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-04;77083;0202;770830202;H;77
pr;a;l;4;18;;1;580;;;0;0;1;0;E;231.0;48.84529;2.58356;0;;;0.0;;0;C;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;77083;0202;770830202;H;77
pr;m;l;0;120;;6;1600;;;0;0;0;0;A;40;48.92554;2.71984;Non;;;;;0;A;;;;;;;;;;;;;a;;m;2020-04;77005;0000;770050000;Z;77
pr;a;l;0;63;;3;857;;;0;0;1;0;E;248;48.50971;2.66183;0;4.0;;1.0;;0;F;1972.0;1.0;0.0;;False;;False;;;Gaz;;Collectif;a;n;a;2020-04;77389;0000;773890000;Z;77
pr;m;l;0;82;;4;1088;;;0;0;0;1;G;471;48.52387;2.65642;0;;;;;0;G;;;;;;;;;;;;Individuel;a;n;m;2020-04;77389;0000;773890000;Z;77
pr;a;l;1;42;;2;790;;;0;0;0;1;B;54.0;48.74092;2.72865;0;3.0;;1.0;;0;C;;;;;;;True;;;;;Collectif, Individuel;a;n;a;2020-04;77215;0102;772150102;H;77
pr;a;l;0;61;20.0;3;940;;;0;0;0;1;B;54.0;48.74092;2.72865;0;3.0;;1.0;;0;C;;;;;;;True;;;;;Collectif, Individuel;a;n;a;2020-04;77215;0102;772150102;H;77
pr;a;l;0;62;30.0;3;890;;;0;0;0;1;B;53;48.74092;2.72865;0;3.0;;2.0;;0;C;;;;;;;True;;;;;Collectif, Individuel;a;n;a;2020-04;77215;0102;772150102;H;77
pr;a;l;0;41;25.0;2;790;;;0;0;0;1;B;54;48.74092;2.72865;0;3.0;;2.0;;0;C;;;;;;;True;;;;;Collectif, Individuel;a;n;a;2020-04;77215;0102;772150102;H;77
pr;a;l;2;39;;2;720;;;0;0;0;1;B;54;48.74092;2.72865;0;3.0;;1.0;;0;C;;;;;;;True;;;;;Collectif, Individuel;a;n;a;2020-04;77215;0102;772150102;H;77
pr;a;l;0;39;;2;600;;;0;0;0;0;0;;48.85106;2.82094;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;77018;0000;770180000;Z;77
pr;a;l;1;39;;2;692;;;0;0;0;0;0;;48.85123;2.82054;0;;;1.0;False;0;;2018.0;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-04;77018;0000;770180000;Z;77
pr;a;l;7;71;;4;1071;;;0;1;0;1;B;76.7;48.8439;2.58803;0;13.0;;;;0;C;;;;;False;;True;;;Gaz;;Collectif;a;n;a;2020-04;77083;0303;770830303;H;77
pr;a;l;0;37;;2;540;;;0;0;0;1;E;261.0;48.40198;2.79849;0;3.0;;1.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;77079;0101;770790101;H;77
pr;a;l;0;25;;1;600;;;0;0;0;0;G;;48.9033;2.8097;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;77171;0102;771710102;H;77
pr;a;l;0;60;;3;800;;;0;0;0;0;A;;48.88084;2.60597;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;77108;0401;771080401;H;77
pr;a;l;0;30;;1;620;;;0;1;1;0;D;228;48.87692;2.59704;0;;;;;0;C;2006.0;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;77108;0401;771080401;H;77
pr;a;l;0;30;;1;576;;;0;1;0;1;E;298;48.87242;2.57923;0;5.0;;;True;0;F;1970.0;1.0;;;True;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;77108;0701;771080701;H;77
pr;a;l;0;50;;2;678;;;0;0;0;1;F;383;48.953;2.88443;0;4.0;;1.0;;Est;D;;;;;True;;True;;;Électrique;Convecteur;;a;n;a;2020-04;77284;0702;772840702;H;77
pr;a;l;0;29;;1;510;;;0;0;1;0;B;77.0;48.95931;2.89389;0;2.0;;0.0;;0;C;;;1.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;77284;0801;772840801;H;77
pr;a;l;0;27;;2;1300;;;0;0;0;0;0;;48.95652;2.89065;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;77284;0801;772840801;H;77
pr;a;l;0;41;;2;690;;;0;1;0;1;D;;48.9567;2.8901;0;;;1.0;;0;E;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;77284;0801;772840801;H;77
pr;a;l;0;47;;2;720;;;0;0;0;0;E;;48.95796;2.89314;0;;;0.0;;0;;;;;;;;;;;;;;a;n;a;2020-04;77284;0801;772840801;H;77
pr;a;l;0;31;;1;600;;;0;0;0;0;B;80;48.54872;2.648;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;77288;0101;772880101;H;77
pr;a;l;1;40;;2;690;;;0;1;0;1;B;57;48.54871;2.64832;0;4.0;;1.0;;0;C;2017.0;1.0;0.0;;True;;True;;;Gaz;Chaudière;Collectif;a;n;a;2020-04;77288;0101;772880101;H;77
pr;a;l;0;41;;2;600;;;0;0;0;0;C;118;48.95428;2.90854;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;77284;0401;772840401;H;77
pr;a;l;0;43;;2;600;;;0;0;0;0;A;;48.95428;2.90854;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;77284;0401;772840401;H;77
pr;a;l;0;40;;2;600;;;0;0;0;0;A;;48.95428;2.90854;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;77284;0401;772840401;H;77
pr;a;l;1;45;;2;720;;;0;0;0;1;D;209.3;48.68577;2.6043;0;3.0;;1.0;;0;B;;;;;;;True;;;;;Individuel;a;n;a;2020-04;77053;0102;770530102;H;77
pr;a;l;3;39;;2;720;;;0;1;0;1;E;273.0;48.68652;2.61537;0;3.0;;1.0;;0;B;2009.0;;0.0;;True;;True;;;Électrique;;Individuel;a;n;a;2020-04;77053;0102;770530102;H;77
pr;a;l;2;77;;3;990;;;0;0;1;1;D;179.0;48.86503;2.80883;0;;;;;0;B;;;;;False;;False;;;;;;a;n;a;2020-04;77268;0000;772680000;Z;77
pr;a;l;2;45;;2;740;;;0;0;0;1;D;202.9;48.87119;2.81639;0;3.0;;;;0;B;;;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-04;77268;0000;772680000;Z;77
pr;a;l;1;55;;3;730;;;0;0;0;0;VI;;48.37733;2.79103;0;2.0;;;;0;VI;;;;;;;;;;;;;a;n;a;2020-04;77316;0103;773160103;H;77
pr;a;l;0;50;;2;670;;;0;0;0;1;VI;;48.3738;2.80702;0;2.0;;;False;0;VI;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;77316;0103;773160103;H;77
pr;a;l;0;25;200.0;1;560;;;0;0;1;0;VI;;48.37763;2.78817;0;1.0;;;False;0;G;;1.0;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;77316;0103;773160103;H;77
pr;a;l;0;63;;3;800;;;0;0;0;0;B;;48.88446;2.70701;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;77464;0101;774640101;H;77
pr;a;l;1;38;;2;715;;;0;1;1;1;0;;48.56273;2.6129;0;;;1.0;;0;;1901.0;;0.0;;;;True;;;Gaz;Radiateur;;a;n;a;2020-04;77495;0103;774950103;H;77
pr;a;l;0;135;;5;600;;;0;0;0;0;C;;48.8466;2.61034;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;77083;0301;770830301;H;77
pr;a;l;0;41;;2;697;;;0;0;0;0;C;117.7;48.95456;2.90829;0;5.0;;1.0;;0;D;;;;;;;True;;;;;Individuel;a;n;a;2020-04;77284;0202;772840202;H;77
pr;m;l;0;79;500.0;4;1157;;;0;0;1;0;F;389;48.50677;2.77958;0;1.0;;1.0;;0;D;;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;m;2020-04;77100;0000;771000000;Z;77
pr;a;l;0;80;;2;700;;;0;0;0;0;D;221;48.63446;2.80565;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-04;77222;0000;772220000;Z;77
pr;a;l;0;28;;1;516;;;0;0;0;1;F;353;48.40744;2.70207;0;3.0;;1.0;True;0;C;1990.0;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;77186;0105;771860105;H;77
pr;a;l;3;70;;4;989;;;0;0;0;0;0;;48.53888;2.66665;0;;;1.0;False;Est;;2018.0;;;;False;;True;;;Gaz;;Collectif;a;n;a;2020-04;77288;0503;772880503;H;77
pr;a;l;0;70;;4;900;;;0;0;0;0;0;;48.53979;2.66935;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;77288;0503;772880503;H;77
pr;a;l;0;32;;1;569;;;0;0;1;0;D;228.0;48.89813;2.80808;0;2.0;;1.0;;0;C;;;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;77171;0101;771710101;H;77
pr;a;l;0;50;;2;805;;;0;0;0;0;D;222;48.89824;2.80837;0;2.0;;;;0;C;;;;;;;;;;;;;a;n;a;2020-04;77171;0101;771710101;H;77
pr;a;l;0;43;;2;692;;;0;0;0;1;VI;;48.95532;2.87646;0;;;1.0;;0;VI;;;1.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;77284;0901;772840901;H;77
pr;a;l;0;79;;4;1200;;;0;0;0;0;E;287;48.83379;2.71168;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;77058;0104;770580104;H;77
pr;a;l;0;68;;3;1200;;;0;0;0;0;0;;48.8354;2.71148;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;77058;0104;770580104;H;77
pr;a;l;2;57;;3;870;;;0;0;0;1;B;59;48.57397;2.60591;0;3.0;;1.0;;0;C;;;;;True;;False;;;;;Collectif;a;n;a;2020-04;77067;0101;770670101;H;77
pr;m;l;0;63;;3;900;;;0;0;0;0;B;54;48.66506;2.62056;Oui;;;;;0;C;;;;;;;;;;;;;a;;m;2020-04;77175;0000;771750000;Z;77
pr;a;l;0;52;;2;590;;;0;0;0;0;VI;;48.79262;3.02598;0;;;;False;0;;;;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;77400;0000;774000000;Z;77
