type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;1;44;;2;451;;;0;1;0;1;E;249;47.65138;6.86162;0;3.0;;1.0;;0;C;;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;90010;0504;900100504;H;90
pr;a;l;0;73;;3;975;;;0;0;2;0;0;;47.48007;6.9348;0;;;1.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-04;90009;0101;900090101;H;90
pr;a;l;2;65;;3;557;;;0;0;0;1;D;183;47.63437;6.85894;0;4.0;;;True;0;E;;1.0;;False;False;;False;;;Gaz;;Individuel;a;n;a;2020-04;90010;0501;900100501;H;90
pr;a;l;0;55;;4;500;;;0;0;0;0;0;;47.50358;6.99197;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;90033;0102;900330102;H;90
pr;a;l;0;68;;3;600;;;0;0;0;0;E;231;47.6412;6.85428;Non;;;;;0;F;;;;;;;;;;;;;a;n;a;2020-03;90010;0403;900100403;H;90
pr;a;l;3;40;;2;445;;;0;0;1;0;VI;;47.56582;6.91211;0;3.0;;;False;0;VI;;1.0;;;False;;False;;;Électrique;;Individuel;a;n;a;2020-03;90017;0000;900170000;Z;90
pr;a;l;2;52;;2;493;;;0;1;0;1;E;274;47.61909;6.86548;0;2.0;;2.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;90032;0000;900320000;Z;90
pr;a;l;1;45;;2;445;;;0;1;0;1;D;226;47.61909;6.86548;0;2.0;;1.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;90032;0000;900320000;Z;90
pr;a;l;0;45;;2;403;;;0;0;0;1;E;316;47.62008;6.86622;0;2.0;;1.0;;0;C;2014.0;1.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-03;90032;0000;900320000;Z;90
pr;a;l;0;61;;3;572;;;0;1;0;0;D;223;47.61909;6.86548;0;2.0;;2.0;;0;B;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;90032;0000;900320000;Z;90
