type_annonceur;typedebien;typedetransaction;codepostal;codeinsee;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;m;v;74140;;0;81;;4;300000;;;0;0;0;0;0;;46.29161;6.30647;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74150;0000;741500000;Z;74
pr;a;v;74000;;0;59;;3;260000;;;1118;0;0;0;0;;45.89925;6.12938;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;74010;0103;740100103;H;74
pr;a;v;74000;;0;40;;2;210000;;;903;0;0;0;0;;45.89925;6.12938;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;74010;0103;740100103;H;74
pr;a;v;74000;;0;58;;3;260000;;;1118;0;0;0;0;;45.89925;6.12938;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;74010;0103;740100103;H;74
pr;a;v;74000;;0;81;;4;370000;;;1550;0;0;0;0;;45.89925;6.12938;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;74010;0103;740100103;H;74
pr;mn;v;74600;;0;130;768.0;5;461250;196250.0;265000.0;0;0;0;0;0;;45.86336;6.08124;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74010;1503;740101503;H;74
pr;mn;v;74600;;0;116;768.0;4;438750;173750.0;265000.0;0;0;0;0;0;;45.86336;6.08124;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74010;1503;740101503;H;74
pr;mn;v;74270;;0;104;340.0;5;329700;207700.0;122000.0;0;0;0;0;0;;45.98495;5.9593;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74075;0000;740750000;Z;74
pr;m;v;74120;;0;268;;6;2900000;;;0;0;0;0;0;;45.86142;6.63085;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74173;0000;741730000;Z;74
pr;a;v;74140;;0;73;;3;349000;;;0;0;0;0;0;;46.23352;6.32235;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;74229;0000;742290000;Z;74
pr;a;v;74140;;0;109;;5;486000;;;0;0;0;0;0;;46.23352;6.32235;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;74229;0000;742290000;Z;74
pr;a;v;74140;;0;71;;4;346000;;;0;0;0;0;0;;46.23352;6.32235;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;74229;0000;742290000;Z;74
pr;m;v;74920;;0;257;;5;2179200;;;0;0;0;0;0;;45.89264;6.64518;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74083;0000;740830000;Z;74
pr;a;v;74920;;0;129;;4;672000;;;0;0;0;0;0;;45.89264;6.64518;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;74083;0000;740830000;Z;74
pr;m;v;74920;;0;123;;5;927600;;;0;0;0;0;0;;45.89264;6.64518;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74083;0000;740830000;Z;74
pr;m;v;74920;;0;122;;4;938400;;;0;0;0;0;0;;45.89264;6.64518;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74083;0000;740830000;Z;74
pr;m;v;74920;;0;118;;4;927600;;;0;0;0;0;0;;45.89264;6.64518;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74083;0000;740830000;Z;74
pr;m;v;74200;;0;88;;4;320000;;;0;0;0;0;0;;46.34468;6.41346;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74013;0000;740130000;Z;74
pr;mn;v;74500;;0;95;530.0;4;326900;;;0;0;1;0;0;;46.35158;6.55694;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74127;0000;741270000;Z;74
pr;mn;v;74500;;0;90;530.0;4;337600;;;0;0;1;0;0;;46.35158;6.55694;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74127;0000;741270000;Z;74
pr;mn;v;74200;;0;96;550.0;5;375600;;;0;0;1;0;0;;46.35035;6.51326;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74020;0000;740200000;Z;74
pr;a;v;74500;;0;42;;2;216000;;;0;0;0;0;0;;46.3883;6.54982;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;74218;0000;742180000;Z;74
pr;m;v;74350;;0;141;;5;585290;;;0;0;0;0;0;;46.026;6.10496;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74096;0000;740960000;Z;74
pr;m;v;74350;;0;135;;5;539000;;;0;0;0;0;0;;46.026;6.10496;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74096;0000;740960000;Z;74
pr;m;v;74350;;0;142;;5;549000;;;0;0;0;0;0;;46.026;6.10496;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74096;0000;740960000;Z;74
pr;mn;v;74930;;0;102;585.0;4;444500;;;0;0;2;0;0;;46.11669;6.31554;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74262;0000;742620000;Z;74
pr;m;v;74140;;0;99;;5;355000;;;0;0;0;0;0;;46.367;6.324;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;74315;0000;743150000;Z;74
pr;mn;v;74140;;0;105;550.0;4;464960;;;0;0;2;0;0;;46.36283;6.33189;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74315;0000;743150000;Z;74
pr;mn;v;74140;;0;110;550.0;4;472960;;;0;0;2;0;0;;46.36283;6.33189;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;74315;0000;743150000;Z;74
