type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;0;41;;2;189000;;;0;0;0;0;0;;44.85322;-0.53832;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;33119;0109;331190109;H;33;13.69;9.0;0.036;13.44;53.0;0.035;4609.76
pr;an;v;0;83;;4;399000;;;0;0;0;0;0;;44.85586;-0.5343;0;;True;1.0;False;0;;;;;;;;;;;;;;ca;o;a;2020-04;33119;0109;331190109;H;33;14.14;1.0;0.035;9.86;10.0;0.025;4807.23
pr;a;v;0;44;;2;180000;;;792;0;0;0;C;;44.82973;-0.56819;Oui;;;;;0;C;;;;;;;;16.0;;;;;a;;a;2020-04;33063;1108;330631108;H;33;14.89;15.0;0.044;16.92;754.0;0.05;4090.91
pr;a;v;2;79;;3;349800;;;0;0;0;1;C;135.0;44.86629;-0.60649;Non;4.0;;2.0;;0;C;;;;;;;True;50.0;1632.0;;;Individuel;a;n;a;2020-04;33069;0108;330690108;H;33;11.96;4.0;0.032;11.97;24.0;0.032;4427.85
pr;m;v;0;174;492.0;8;263000;;;0;0;1;1;VI;;45.03326;0.04085;Non;1.0;;7.0;;0;;;4.0;;;;;;;;;;;a;n;m;2020-04;33373;0000;333730000;Z;33;;;;;;;1511.49
pr;mn;v;0;76;750.0;4;189602;79602.0;110000.0;0;0;1;0;0;;44.5428;-0.65584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33436;0000;334360000;Z;33;8.14;1.0;0.039;8.14;1.0;0.039;2494.76
pr;mn;v;0;94;750.0;5;203266;93266.0;110000.0;0;0;1;0;0;;44.5428;-0.65584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33436;0000;334360000;Z;33;;;;;;;2162.4
pr;mn;v;0;91;750.0;5;201278;91278.0;110000.0;0;0;1;0;0;;44.5428;-0.65584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33436;0000;334360000;Z;33;;;;;;;2211.85
pr;mn;v;0;110;750.0;5;252031;142031.0;110000.0;0;0;1;0;0;;44.5428;-0.65584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33436;0000;334360000;Z;33;;;;;;;2291.19
pr;mn;v;0;104;750.0;5;223570;113570.0;110000.0;0;0;1;0;0;;44.5428;-0.65584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33436;0000;334360000;Z;33;;;;;;;2149.71
pr;mn;v;0;82;750.0;4;193720;83720.0;110000.0;0;0;1;0;0;;44.5428;-0.65584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33436;0000;334360000;Z;33;8.14;1.0;0.041;8.14;1.0;0.041;2362.44
pr;mn;v;0;89;750.0;4;200682;90682.0;110000.0;0;0;1;0;0;;44.5428;-0.65584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33436;0000;334360000;Z;33;8.14;1.0;0.043;8.14;1.0;0.043;2254.85
pr;mn;v;0;90;750.0;4;205212;95212.0;110000.0;0;0;1;0;0;;44.5428;-0.65584;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33436;0000;334360000;Z;33;8.14;1.0;0.043;8.14;1.0;0.043;2280.13
pr;mn;v;0;90;480.0;5;215000;100000.0;115000.0;0;0;0;0;0;;44.88469;-0.28464;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33015;0000;330150000;Z;33;5.85;1.0;0.029;5.85;1.0;0.029;2388.89
pr;m;v;0;380;;9;980000;;;0;0;0;0;NS;;44.90531;-0.25381;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-04;33015;0000;330150000;Z;33;;;;;;;2578.95
pr;mn;v;0;82;356.0;5;186500;115300.0;59000.0;0;0;0;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;2274.39
pr;mn;v;0;121;550.0;5;213400;149400.0;64000.0;0;0;0;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;1763.64
pr;mn;v;0;168;250.0;6;360000;295000.0;65000.0;0;0;1;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;2142.86
pr;mn;v;0;162;250.0;6;330000;265000.0;65000.0;0;0;1;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;2037.04
pr;mn;v;0;192;250.0;6;388200;323200.0;65000.0;0;0;0;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;2021.88
pr;mn;v;0;112;250.0;4;216200;151200.0;65000.0;0;0;0;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;5.84;1.0;0.036;5.84;1.0;0.036;1930.36
pr;mn;v;0;144;250.0;4;266600;201600.0;65000.0;0;0;0;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;5.84;1.0;0.038;5.84;1.0;0.038;1851.39
pr;mn;v;0;146;250.0;5;276700;211700.0;65000.0;0;0;1;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;1895.21
pr;mn;v;0;155;250.0;5;305250;240250.0;65000.0;0;0;0;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;1969.35
pr;mn;v;0;154;250.0;5;303700;238700.0;65000.0;0;0;0;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;1972.08
pr;mn;v;0;151;250.0;5;350000;285000.0;65000.0;0;0;1;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;2317.88
pr;mn;v;0;137;250.0;5;284200;219200.0;65000.0;0;0;1;0;0;;44.57393;-0.30678;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;33337;0000;333370000;Z;33;;;;;;;2074.45
