type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;m;v;0;162;177.0;6;965000;;;0;0;2;1;C;113.0;43.61417;3.87172;Non;1.0;;1.0;True;0;D;;2.0;;;;;;;;;;;a;n;m;2020-04;34172;2501;341722501;H;34;;;;10.0;3.0;0.02;5956.79
pr;a;v;1;75;;4;199000;;;0;0;0;0;D;182;43.61985;4.07172;Oui;2.0;;;False;0;B;;;;;False;;False;14.0;840.0;Électrique;;Individuel;m;n;a;2020-04;34050;0000;340500000;Z;34;10.9;1.0;0.049;10.9;1.0;0.049;2653.33
pr;mn;v;0;90;300.0;5;234000;120000.0;114000.0;0;0;2;0;0;;43.66938;4.05689;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34321;0000;343210000;Z;34;9.02;3.0;0.042;9.02;3.0;0.042;2600.0
pr;m;v;0;90;;4;289000;;;0;0;0;1;A;;43.67109;4.06707;Non;;;;;0;;;2.0;;;;;;;;;;;a;n;m;2020-04;34321;0000;343210000;Z;34;;;;;;;3211.11
pr;mn;v;0;85;260.0;4;150390;91390.0;59000.0;0;0;0;0;0;;43.54042;3.49698;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34047;0000;340470000;Z;34;;;;;;;1769.29
pr;mn;v;0;93;260.0;6;179120;120120.0;59000.0;0;0;0;0;0;;43.54042;3.49698;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34047;0000;340470000;Z;34;;;;;;;1926.02
pr;a;v;3;66;;2;185000;;;0;1;1;0;0;;43.40938;3.69226;Oui;4.0;;;False;0;;;1.0;;;;;False;8.0;;Électrique;;;a;n;a;2020-04;34301;0102;343010102;H;34;15.05;12.0;0.064;13.75;133.0;0.059;2803.03
pr;a;v;2;78;;5;259000;;;0;0;2;1;NS;;43.64426;3.94535;Non;;;2.0;True;Sud;;;2.0;;;;;;;;;;;a;n;a;2020-04;34090;0102;340900102;H;34;;;;;;;3320.51
pr;m;v;0;180;718.0;5;499000;;;0;0;2;0;G;500;43.28186;3.24451;Non;;;2.0;False;0;G;2018.0;4.0;;;;;;;;;;;a;n;m;2020-04;34298;0000;342980000;Z;34;8.67;1.0;0.038;8.67;1.0;0.038;2772.22
pr;a;pi;0;42;;2;80000;;;370;0;0;0;0;;43.61565;3.82728;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;34172;0602;341720602;H;34;13.74;26.0;0.087;15.24;2147.0;0.096;1904.76
pr;m;vp;0;240;2000.0;6;750000;;;0;0;2;1;A;47;43.61327;3.82171;Non;1.0;;5.0;False;0;C;2002.0;2.0;;;;;;;;Gaz;;;a;n;m;2020-04;34172;0602;341720602;H;34;;;;10.0;3.0;0.038;3125.0
pr;an;v;0;37;;2;189000;;;0;0;0;0;0;;43.61382;3.81912;0;;;;;0;;;;;;;;;0.0;;;;;ca;o;a;2020-04;34172;0602;341720602;H;34;13.74;26.0;0.032;15.24;2147.0;0.036;5108.11
pr;a;v;0;41;;2;98000;;;0;0;0;0;0;;43.61937;3.83205;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;34172;0603;341720603;H;34;13.63;31.0;0.068;15.24;2147.0;0.077;2390.24
pr;a;v;0;79;;4;196000;;;0;0;0;0;0;;43.61937;3.83205;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;34172;0603;341720603;H;34;11.64;6.0;0.056;11.69;211.0;0.057;2481.01
pr;a;v;0;17;;1;107454;;;0;0;0;0;0;;43.61937;3.83205;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;34172;0603;341720603;H;34;20.0;15.0;0.038;20.22;1501.0;0.038;6320.82
pr;a;v;0;18;;1;106380;;;0;0;0;0;0;;43.61937;3.83205;Non;;;;;0;;;;;;;;;;;;;;ca;;a;2020-04;34172;0603;341720603;H;34;20.0;15.0;0.041;20.22;1501.0;0.041;5910.0
pr;an;v;0;39;;2;163500;;;0;0;0;0;0;;43.61672;3.82991;0;;;;False;0;;;;;;True;;True;;;;;;ca;o;a;2020-04;34172;0603;341720603;H;34;13.63;31.0;0.039;15.24;2147.0;0.044;4192.31
pr;m;v;0;85;;4;315000;;;0;0;0;0;0;;43.61431;3.83107;Non;1.0;;;False;0;;;;;;;;;;;;;;a;n;m;2020-04;34172;0603;341720603;H;34;;;;12.72;53.0;0.041;3705.88
pr;a;v;0;78;;3;269000;;;0;0;0;0;0;;43.61431;3.83107;Non;;;;False;0;;;;;;;;;;;;;;a;n;a;2020-04;34172;0603;341720603;H;34;12.28;17.0;0.043;12.81;1084.0;0.045;3448.72
pr;mn;v;0;85;500.0;4;166900;105900.0;61000.0;0;0;1;0;0;;43.33997;2.86995;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34004;0000;340040000;Z;34;;;;;;;1963.53
pr;mn;v;0;90;511.0;5;214000;151000.0;63000.0;0;0;0;0;0;;43.33997;2.86995;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34004;0000;340040000;Z;34;;;;;;;2377.78
pr;mn;v;0;100;900.0;4;258000;;;0;0;1;0;0;;43.33997;2.86995;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34004;0000;340040000;Z;34;;;;;;;2580.0
pr;mn;v;0;95;400.0;4;220000;;;0;0;1;0;0;;43.33997;2.86995;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34004;0000;340040000;Z;34;;;;;;;2315.79
pr;mn;v;0;85;300.0;4;253000;103000.0;150000.0;0;0;2;0;0;;43.48966;3.67062;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34213;0101;342130101;H;34;;;;;;;2976.47
pr;mn;v;0;85;330.0;4;239000;103000.0;136000.0;0;0;2;0;0;;43.67564;4.13147;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34145;0109;341450109;H;34;;;;10.1;9.0;0.043;2811.76
pr;mn;v;0;82;;4;264000;;;0;0;0;0;0;;43.48966;3.67062;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34213;0101;342130101;H;34;;;;;;;3219.51
pr;m;v;0;252;;12;780000;;;3254;0;0;0;C;101;43.7916;3.73174;Non;;;;;0;A;;;;;;;;;;;;;a;;m;2020-04;34274;0000;342740000;Z;34;;;;;;;3095.24
pr;mn;v;0;88;300.0;4;285000;130000.0;155000.0;0;0;0;0;0;;43.48966;3.67062;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34213;0101;342130101;H;34;;;;;;;3238.64
pr;mn;v;0;75;400.0;4;256950;93950.0;163000.0;0;0;0;0;0;;43.48966;3.67062;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34213;0101;342130101;H;34;;;;;;;3426.0
pr;mn;v;0;92;320.0;4;319000;159000.0;160000.0;0;0;0;0;0;;43.48966;3.67062;0;;;;;0;;;;;;;;;;;;;;cm;;m;2020-04;34213;0101;342130101;H;34;;;;;;;3467.39
