type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;69;50.0;4;495;;;0;1;0;1;D;214;48.83834;-0.8929;0;3.0;;;True;Ouest;E;;1.0;;;False;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;14762;0101;147620101;H;14
pr;a;l;5;73;;4;950;;;0;0;1;0;F;348;49.18853;-0.36707;0;1.0;;;;0;G;;;;;False;;False;;;Gaz;;Collectif;a;n;a;2020-04;14118;1202;141181202;H;14
pr;m;l;0;80;;4;530;;;0;0;1;0;C;136;48.83891;-0.87156;0;;;;False;0;D;2004.0;2.0;;;False;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-04;14762;0103;147620103;H;14
pr;a;l;4;31;;1;380;;;0;0;1;0;F;377;49.34789;0.0996;0;5.0;;0.0;;Nord-est;C;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;14699;0000;146990000;Z;14
pr;m;l;0;186;802.0;7;1300;;;0;0;0;2;C;118;49.18723;-0.27432;0;;;3.0;;0;D;;;;;;;;;;;;Individuel;a;n;m;2020-04;14221;0000;142210000;Z;14
pr;a;l;0;31;;1;300;;;0;0;0;0;E;247;49.15232;0.25223;Oui;;;;;0;C;;;;;;;;0.0;;;;;a;;a;2020-04;14366;0202;143660202;H;14
pr;m;l;0;67;;3;500;;;0;0;0;0;D;206;49.07678;-0.0729;Oui;;;;;0;B;;;;;;;;;;;;;a;;m;2020-04;14431;0000;144310000;Z;14
pr;a;l;0;77;;4;500;;;0;0;0;0;C;137;49.20346;-0.34094;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;14327;0501;143270501;H;14
pr;a;l;0;64;;3;600;;;0;0;0;0;B;66;49.19764;-0.29807;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;14167;0104;141670104;H;14
pr;a;l;0;28;;1;400;;;0;0;0;0;G;488;49.18314;-0.37573;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;14118;1102;141181102;H;14
pr;a;l;4;44;;2;550;;;0;1;1;0;C;136.0;49.1602;-0.36373;0;5.0;;1.0;;0;A;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;14118;1901;141181901;H;14
pr;a;l;2;42;;2;470;;;0;0;0;1;D;180;49.39382;0.20918;0;2.0;;1.0;;Ouest;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;14243;0000;142430000;Z;14
pr;a;l;4;47;;2;484;;;0;1;0;1;D;209;48.88858;-0.19923;0;4.0;;1.0;;0;B;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;14258;0103;142580103;H;14
