type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;60;;3;547;;;0;0;0;0;VI;;43.62656;0.5721;0;;;;False;0;VI;;;;False;False;;False;;;;;;a;n;a;2020-04;32013;0601;320130601;H;32
pr;a;l;0;30;;2;350;;;0;0;0;1;F;391;43.64147;0.58654;0;0.0;;;;0;D;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;32013;0201;320130201;H;32
pr;a;l;0;64;;3;500;;;0;0;0;0;E;261;43.6466;0.5726;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;32013;0201;320130201;H;32
pr;a;l;2;42;;2;480;;;0;1;0;1;D;230;43.6147;1.0899;0;2.0;;1.0;False;0;B;2007.0;1.0;;;;;False;;;Électrique;;;a;n;a;2020-04;32160;0102;321600102;H;32
pr;a;l;0;38;;2;650;;;0;1;1;0;C;110;43.95259;-0.03368;0;;;1.0;;Sud;C;;1.0;;;;;;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;0;29;;2;550;;;0;0;1;0;C;123;43.94856;-0.04412;0;;;;;Ouest;C;;1.0;;;;;;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;0;23;;1;500;;;0;0;0;0;E;305;43.95308;-0.03928;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;0;35;;2;400;;;0;0;1;0;C;145;43.93651;-0.03202;0;;;1.0;;Sud;C;;1.0;;;;;;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;0;31;;2;550;;;0;1;1;0;E;325;43.94826;-0.04657;0;;;1.0;;Sud;C;;1.0;;;;;;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;1;23;;2;540;;;0;0;1;0;C;112;43.95239;-0.03993;0;1.0;;1.0;;Est;C;;1.0;;;;;;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;1;45;;2;450;;;0;0;1;1;C;121;43.95261;-0.03397;0;1.0;;1.0;;Ouest;C;;1.0;;;;;;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;3;25;;1;490;;;0;0;1;0;C;112;43.95663;-0.03744;0;2.0;;1.0;;Sud;C;;1.0;;;;;True;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;0;25;;1;490;;;0;0;1;0;D;160;43.95261;-0.03397;0;1.0;;1.0;;Sud;B;;1.0;;;;;;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;2;22;;1;495;;;0;0;1;0;C;121;43.94806;-0.04709;0;;;1.0;;Sud;C;;1.0;;;;;True;;;;;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;2;24;;1;520;;;0;1;1;0;C;117;43.94826;-0.04657;0;;;1.0;;Ouest;C;;1.0;;;;;;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
pr;a;l;0;23;;1;495;;;0;0;1;0;C;122;43.94806;-0.04709;0;;;;;Nord;C;;;;;;;True;;;;Radiateur;;a;n;a;2020-04;32096;0000;320960000;Z;32
