type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;46;;2;879;;;0;1;1;0;VI;;49.10746;6.17991;0;4.0;;1.0;;0;G;;;;;;;True;;;;Radiateur;;a;n;a;2020-04;57463;0802;574630802;H;57
pr;a;l;0;17;;1;265;;;0;0;1;0;G;480;48.73594;7.05707;0;2.0;;;;0;D;;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;57630;0104;576300104;H;57
pr;a;l;0;21;;1;360;;;0;0;0;1;G;526;49.25266;6.16475;0;3.0;;;;0;D;;;;;;;;;;;;Individuel;a;n;a;2020-04;57283;0101;572830101;H;57
pr;a;l;1;41;;1;390;;;0;0;0;0;E;322.0;49.1104;7.06796;0;;;;False;0;F;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;57631;0104;576310104;H;57
pr;a;l;2;60;;3;508;;;0;0;1;0;F;371;49.11769;6.18119;0;3.0;;0.0;;0;D;1900.0;;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;57463;0404;574630404;H;57
pr;a;l;1;180;;6;1190;;;0;0;0;2;E;305;49.13183;6.15623;0;1.0;;5.0;;0;F;;;;;;;;;;;;Collectif;a;n;a;2020-04;57463;0103;574630103;H;57
pr;a;l;0;18;;1;400;;;0;0;1;0;E;327;49.12788;6.1603;0;;;1.0;;0;C;1990.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;57463;0103;574630103;H;57
pr;a;l;0;115;;4;600;;;0;0;1;1;D;195;48.71052;6.99661;0;1.0;;2.0;;0;B;;2.0;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;57056;0000;570560000;Z;57
pr;a;l;4;36;;2;505;;;0;0;0;1;D;229.84;49.10861;6.16768;0;5.0;;;;0;B;;;;;False;;False;;;Électrique;Convecteur;;a;n;a;2020-04;57463;0702;574630702;H;57
pr;a;l;1;87;;4;743;;;0;1;1;0;E;278;49.10861;6.16768;0;4.0;;;;0;F;;;;;False;;False;;;Gaz;;Individuel;a;n;a;2020-04;57463;0702;574630702;H;57
pr;a;l;0;71;;3;610;;;0;0;0;1;E;288;49.34129;6.04824;0;2.0;;;;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;57508;0000;575080000;Z;57
pr;a;l;0;30;;2;490;;;0;0;1;0;F;356;49.34118;6.04842;0;2.0;;;;0;C;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;57508;0000;575080000;Z;57
pr;a;l;0;20;;1;390;;;0;0;1;0;F;342;49.34079;6.04766;0;2.0;;;;0;C;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;57508;0000;575080000;Z;57
pr;a;l;0;75;;4;718;;;0;0;0;1;E;323.0;49.09234;6.24333;0;3.0;;1.0;;0;C;;1.0;;;;;False;;;Électrique;;;a;n;a;2020-04;57463;1202;574631202;H;57
pr;a;l;5;21;;1;324;;;0;0;1;0;B;77.4;49.12504;6.17133;0;6.0;;1.0;;0;B;;;;;True;;True;;;;;Individuel;a;n;a;2020-04;57463;0303;574630303;H;57
pr;a;l;0;40;;1;495;;;0;0;0;0;E;252;49.12151;6.16872;0;;;;;0;C;1925.0;;;;;;;;;Électrique;;Individuel;a;n;a;2020-04;57463;0303;574630303;H;57
pr;a;l;0;52;;2;700;;;0;0;0;1;B;;49.12427;6.17135;0;5.0;;1.0;;0;C;;1.0;;;;;True;;;;Radiateur;;a;n;a;2020-04;57463;0303;574630303;H;57
pr;a;l;0;20;;1;200;;;0;0;0;0;A;;49.11603;6.17206;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;57463;0401;574630401;H;57
pr;a;l;0;19;;1;200;;;0;0;0;0;A;;49.11603;6.17206;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;57463;0401;574630401;H;57
pr;a;l;0;18;;1;200;;;0;0;0;0;A;;49.11603;6.17206;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;57463;0401;574630401;H;57
pr;a;l;1;18;;1;435;;;0;0;0;0;E;313;49.119;6.17537;0;;;;;0;F;;;;;;;True;;;;Convecteur;Collectif;a;n;a;2020-04;57463;0401;574630401;H;57
pr;a;l;2;44;;2;530;;;0;0;1;0;D;188.9;49.119;6.17537;0;;;;;0;E;;;;;;;;;;;Convecteur;Individuel;a;n;a;2020-04;57463;0401;574630401;H;57
pr;a;l;2;30;;1;387;;;0;0;0;1;F;421.0;49.119;6.17537;0;;;;;0;D;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;57463;0401;574630401;H;57
pr;a;l;0;66;;3;700;;;0;0;0;0;0;;49.11603;6.17206;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;57463;0401;574630401;H;57
pr;a;l;1;164;;6;1520;;;0;0;1;1;D;198.4;49.11086;6.17188;0;5.0;;0.0;;0;E;;2.0;0.0;;False;;True;;;Gaz;;Individuel;a;n;a;2020-04;57463;0701;574630701;H;57
pr;a;l;0;69;;4;400;;;0;0;0;0;D;217;49.07995;6.68508;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-04;57224;0000;572240000;Z;57
pr;a;l;0;65;;3;773;;;0;0;0;1;B;55;49.10236;6.1657;0;6.0;;1.0;;Ouest;C;;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-04;57463;0703;574630703;H;57
pr;a;l;1;30;;1;392;;;0;0;0;1;D;204;49.10008;6.15386;0;0.0;;0.0;;0;E;;1.0;0.0;;False;;False;;;Gaz;Chaudière;Individuel;a;n;a;2020-04;57480;0104;574800104;H;57
pr;a;l;2;31;;1;425;;;0;0;0;1;E;249;49.0996;6.1533;0;3.0;;1.0;;0;F;;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-04;57480;0104;574800104;H;57
pr;a;l;3;31;;1;395;;;0;1;0;1;D;215;49.1008;6.15527;0;4.0;;;;0;B;1970.0;0.0;0.0;;False;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;57480;0104;574800104;H;57
pr;a;l;0;82;;4;733;;;0;1;0;1;E;282.0;49.10158;6.15625;0;;;1.0;;0;F;;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;57480;0104;574800104;H;57
pr;m;l;0;123;;4;1368;;;0;0;1;1;0;;49.11898;6.0984;0;;;;;0;;2020.0;2.0;2.0;;;;;;;Gaz;Sol;Individuel;a;n;m;2020-04;57396;0000;573960000;Z;57
pr;m;l;0;140;;5;1561;;;0;0;1;1;VI;;49.11694;6.09701;0;1.0;;2.0;;0;NS;2020.0;2.0;1.0;;;;;;;Gaz;;Individuel;a;n;m;2020-04;57396;0000;573960000;Z;57
pr;m;l;0;141;;4;1561;;;0;0;1;1;0;;49.1187;6.09746;0;;;;;0;;2020.0;1.0;1.0;;;;;;;Gaz;Sol;Individuel;a;n;m;2020-04;57396;0000;573960000;Z;57
pr;m;l;0;123;;4;1368;;;0;0;1;1;VI;;49.11694;6.09701;0;1.0;;2.0;;0;NS;2020.0;2.0;2.0;;;;;;;Gaz;;Individuel;a;n;m;2020-04;57396;0000;573960000;Z;57
pr;a;l;0;54;;2;800;;;0;0;0;0;A;;49.35757;6.16843;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-04;57672;0106;576720106;H;57
pr;a;l;3;43;;2;605;;;0;1;0;1;B;87.3;49.36306;6.162;0;;;1.0;;0;C;;;;;False;;True;;;Gaz;;Individuel;a;n;a;2020-04;57672;0106;576720106;H;57
pr;a;l;0;130;;3;560;;;0;0;0;1;D;176;48.73487;7.05418;0;3.0;;;;0;D;;1.0;;;;;;;;Gaz;Radiateur;Collectif;a;n;a;2020-04;57630;0106;576300106;H;57
pr;a;l;4;26;;1;405;;;0;0;1;0;F;425.0;49.11987;6.16873;0;0.0;;;;0;D;1970.0;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-04;57463;0301;574630301;H;57
pr;a;l;0;16;;1;395;;;0;0;1;0;F;361;49.25221;6.17069;0;3.0;;1.0;True;Sud-Est-Ouest;G;;1.0;;;;;;;;;;;m;n;a;2020-04;57283;0102;572830102;H;57
pr;a;l;0;22;;1;380;;;0;0;0;1;VI;;49.25734;6.06606;0;2.0;;;True;0;G;;1.0;;;;;False;;;Électrique;;Individuel;a;n;a;2020-04;57597;0000;575970000;Z;57
pr;a;l;0;39;;1;396;;;0;0;0;1;VI;;49.14558;6.16903;0;6.0;;;;0;A;;;;;False;;True;;;;;Collectif;a;n;a;2020-04;57463;0201;574630201;H;57
pr;a;l;2;49;;2;485;;;0;1;0;1;D;168;49.1101;6.71579;0;3.0;;0.0;;0;E;;;0.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;57606;0104;576060104;H;57
pr;a;l;2;75;;3;715;;;0;0;0;1;VI;;49.09978;6.17658;0;4.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-04;57463;0805;574630805;H;57
pr;a;l;4;50;;3;513;;;0;0;0;1;D;217;49.09581;6.17245;0;4.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;a;2020-04;57463;0805;574630805;H;57
pr;a;l;0;70;;4;500;;;0;0;0;0;C;144;49.17125;6.92964;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;57058;0104;570580104;H;57
pr;a;l;0;108;;5;1100;;;0;0;0;0;C;125;49.13352;6.14859;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;57463;0102;574630102;H;57
pr;a;l;0;108;;5;1100;;;0;0;0;0;C;125;49.13355;6.14844;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-04;57463;0102;574630102;H;57
pr;a;l;1;108;;5;1180;;;0;0;0;0;C;125;49.13291;6.1493;0;;;;False;0;D;2007.0;;;;True;;False;;;Gaz;;Individuel;a;n;a;2020-04;57463;0102;574630102;H;57
pr;a;l;1;108;;5;1180;;;0;0;0;0;C;125;49.13308;6.15019;0;;;;False;0;D;2007.0;;;;True;;False;;;;;;a;n;a;2020-04;57463;0102;574630102;H;57
pr;a;l;0;55;;2;440;;;0;0;0;1;VI;;49.32812;6.05903;0;;;;True;0;VI;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;57306;0106;573060106;H;57
pr;a;l;4;14;;1;400;;;0;0;0;1;E;241;49.2544;6.11571;0;4.0;;1.0;;0;F;;;;;;;;;;;;Collectif;a;n;a;2020-04;57019;0103;570190103;H;57
pr;a;l;0;123;;5;800;;;0;0;0;0;C;91;49.17875;7.00012;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-04;57013;0000;570130000;Z;57
pr;a;l;1;55;;3;687;;;0;0;0;1;VI;;49.12039;6.17965;0;3.0;;;;0;A;;;;;True;;False;;;Électrique;;Individuel;a;n;a;2020-04;57463;0403;574630403;H;57
pr;a;l;0;34;;1;370;;;0;0;0;1;F;383;48.72892;7.04732;0;4.0;;;;0;G;;1.0;;;;;;;;Gaz;Radiateur;;a;n;a;2020-04;57630;0105;576300105;H;57
pr;a;l;2;90;;4;710;;;0;0;0;1;D;197.0;48.73148;7.0539;0;;;;;0;F;;;;;False;;False;;;;;;a;n;a;2020-04;57630;0105;576300105;H;57
pr;a;l;0;43;;2;500;;;0;0;0;0;B;86;49.11774;6.17953;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;57463;0402;574630402;H;57
