type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;1;50;;2;550;;;0;0;0;1;NS;;-20.89487;55.42973;0;;;1.0;;0;NS;;;1.0;;;;False;;;Électrique;Climatisation révérsible;;a;n;a;2020-03;97411;1202;974111202;H;974
pr;a;l;5;75;;3;800;;;0;0;0;0;NS;;-20.90906;55.4857;0;5.0;;0.0;;0;NS;;;0.0;;;;True;;;Électrique;;;a;n;a;2020-03;97411;0805;974110805;H;974
pr;a;l;1;23;;1;570;;;0;0;1;0;NS;;-20.90841;55.48603;0;5.0;;0.0;;Est;NS;;;1.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-03;97411;0805;974110805;H;974
pr;a;l;2;74;;3;828;;;0;0;1;0;0;;-20.88657;55.46377;0;3.0;;1.0;;0;;;1.0;0.0;;False;;False;;;Électrique;Climatisation révérsible;Individuel;a;n;a;2020-03;97411;0108;974110108;H;974
pr;a;l;0;79;;3;864;;;0;0;0;1;0;;-20.87744;55.45572;0;0.0;;;;0;;1989.0;1.0;0.0;;False;;True;;;;;;a;n;a;2020-03;97411;0105;974110105;H;974
pr;a;l;0;47;;2;594;;;0;0;0;1;0;;-20.88194;55.46016;0;0.0;;;;0;;2013.0;1.0;1.0;;False;;True;;;;;;a;n;a;2020-03;97411;0105;974110105;H;974
pr;a;l;0;53;;3;678;;;0;0;0;1;0;;-20.91175;55.47706;0;3.0;;1.0;;0;;;;1.0;;;;False;;;;;;a;n;a;2020-03;97411;0901;974110901;H;974
pr;a;l;4;40;;1;700;;;0;1;1;0;NS;;-20.89688;55.4783;0;;;1.0;;0;NS;;;0.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-03;97411;0605;974110605;H;974
pr;a;l;0;25;;1;359;;;0;0;1;0;NS;;-20.94445;55.46122;0;4.0;;1.0;;0;;2008.0;1.0;0.0;;True;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-03;97411;0903;974110903;D;974
pr;a;l;0;32;;2;548;;;0;0;0;0;0;;-20.89308;55.4453;0;;;;;0;;;;;;;;False;;;;;;a;n;a;2020-03;97411;0201;974110201;H;974
pr;a;l;1;63;;3;750;;;0;1;0;1;NS;;-20.89885;55.46717;0;5.0;;1.0;;0;NS;;;0.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-03;97411;0504;974110504;H;974
pr;a;l;3;65;;3;1050;;;0;0;0;1;0;;-20.89871;55.46678;0;5.0;;2.0;;0;;;;0.0;;;;True;;;;;;a;n;a;2020-03;97411;0504;974110504;H;974
pr;a;l;1;55;;3;660;;;0;0;0;1;NS;;-20.89949;55.46923;0;6.0;;1.0;;0;NS;;;1.0;;;;True;;;;;Individuel;a;n;a;2020-03;97411;0504;974110504;H;974
pr;a;l;3;23;;1;400;;;0;0;0;1;NS;;-20.89831;55.46719;0;5.0;;0.0;;0;NS;;;1.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-03;97411;0504;974110504;H;974
pr;m;l;0;160;;7;1400;;;0;0;2;0;NS;;-20.90566;55.39824;0;;;2.0;;0;;2008.0;0.0;0.0;;;;;;;;Sol;;a;n;m;2020-03;97411;1301;974111301;H;974
pr;a;l;0;62;;3;755;;;0;1;0;1;NS;;-20.88747;55.42523;0;;;1.0;;0;NS;;;0.0;;;;True;;;;;Individuel;a;n;a;2020-03;97411;1201;974111201;H;974
pr;a;l;0;62;;3;780;;;0;0;0;1;NS;;-20.88758;55.42455;0;;;1.0;;0;NS;;;1.0;;;;True;;;;;;a;n;a;2020-03;97411;1201;974111201;H;974
pr;a;l;1;62;;3;755;;;0;0;0;1;NS;;-20.88721;55.42492;0;3.0;;0.0;;Nord;NS;;;1.0;;;;True;;;;;;a;n;a;2020-03;97411;1201;974111201;H;974
pr;a;l;1;62;;3;755;;;0;0;1;0;NS;;-20.8874;55.42494;0;3.0;;1.0;;0;NS;;;0.0;;;;True;;;;;;a;n;a;2020-03;97411;1201;974111201;H;974
pr;a;l;0;62;;3;755;;;0;0;0;1;NS;;-20.8874;55.42494;0;;;1.0;;0;NS;;;0.0;;;;True;;;;;;a;n;a;2020-03;97411;1201;974111201;H;974
pr;a;l;2;63;;3;755;;;0;0;1;0;NS;;-20.8872;55.42501;0;3.0;;1.0;;Ouest;NS;;;1.0;;;;True;;;;;Individuel;a;n;a;2020-03;97411;1201;974111201;H;974
pr;a;l;0;44;;2;607;;;0;0;0;1;NS;;-20.88755;55.42505;0;;;1.0;;0;NS;;;1.0;;;;True;;;;;;a;n;a;2020-03;97411;1201;974111201;H;974
pr;a;l;3;47;;2;600;;;0;0;1;0;NS;;-20.89751;55.4599;0;3.0;;1.0;;Est;NS;;;1.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-03;97411;0503;974110503;H;974
pr;a;l;1;41;;2;750;;;0;0;0;1;NS;;-20.89751;55.4599;0;4.0;;1.0;;Nord-ouest;NS;;;1.0;;;;True;;;;;Individuel;a;n;a;2020-03;97411;0503;974110503;H;974
pr;a;l;2;25;;1;397;;;0;0;1;0;NS;;-20.9;55.46177;0;4.0;;1.0;;0;;2008.0;1.0;0.0;;True;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-03;97411;0503;974110503;H;974
pr;a;l;0;59;;3;700;;;0;0;0;1;NS;;-20.90215;55.46287;0;6.0;;0.0;;0;;;1.0;0.0;;False;;False;;;;;;a;n;a;2020-03;97411;0503;974110503;H;974
pr;a;l;2;22;;1;390;;;0;1;0;1;NS;;-20.89923;55.47896;0;9.0;;0.0;;0;NS;;;1.0;;;;True;;;;;Individuel;a;n;a;2020-03;97411;0606;974110606;H;974
pr;a;l;4;58;;2;605;;;0;0;0;1;NS;;-20.89907;55.47701;0;;;0.0;;0;NS;;;1.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-03;97411;0606;974110606;H;974
pr;a;l;1;27;;1;550;;;0;0;1;0;NS;;-20.90108;55.48214;0;5.0;;1.0;;Nord;NS;;;0.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-03;97411;0606;974110606;H;974
pr;a;l;1;19;;1;308;;;0;0;0;0;0;;-20.90241;55.47873;0;;;0.0;;0;;;;0.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-03;97411;0606;974110606;H;974
pr;a;l;2;29;;1;376;;;0;0;1;0;0;;-20.90209;55.47845;0;5.0;;;False;0;;2007.0;1.0;;;;;True;;;;;;a;n;a;2020-03;97411;0606;974110606;H;974
pr;a;l;0;19;;1;430;;;0;0;0;10;0;;-20.90136;55.47772;0;5.0;;;;0;;;1.0;0.0;;True;;True;;;;;;a;n;a;2020-03;97411;0606;974110606;H;974
pr;a;l;1;21;;1;400;;;0;1;1;0;NS;;-20.89917;55.47924;0;9.0;;1.0;;0;NS;;;0.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-03;97411;0606;974110606;H;974
pr;a;l;1;22;;1;400;;;0;0;1;0;NS;;-20.90169;55.47747;0;5.0;;0.0;;0;NS;;;1.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-03;97411;0606;974110606;H;974
