type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP
pr;a;l;0;41;;2;300;;;0;0;0;0;0;;42.96398;1.60708;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;09122;0101;091220101;H;09
pr;a;l;1;33;;2;390;;;0;1;1;0;E;290;42.96571;1.60695;0;4.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;09122;0101;091220101;H;09
pr;m;l;0;98;;4;570;;;0;0;0;1;F;420;43.09524;1.01217;0;;;0.0;;0;A;;;0.0;;;;;;;;;;a;n;m;2020-04;09054;0000;090540000;Z;09
pr;m;l;0;65;;3;600;;;0;0;0;1;D;224;43.12376;1.61491;0;;;2.0;;0;C;;1.0;0.0;;;;;;;Électrique;Radiateur;;a;n;m;2020-04;09225;0102;092250102;H;09
pr;a;l;0;140;1500.0;4;920;;;0;0;1;1;B;85;43.05706;0.98918;0;;;;;0;B;;2.0;;;;;;;;;;;a;n;a;2020-04;09041;0000;090410000;Z;09
pr;m;l;0;80;15.0;4;621;;;0;0;0;0;D;206;43.24309;1.68672;0;;;1.0;False;0;B;;;;;;;;;;Électrique;;;a;n;m;2020-04;09185;0000;091850000;Z;09
pr;a;l;2;41;;2;422;;;0;0;0;1;D;165;42.94628;1.62544;0;0.0;;2.0;;0;B;2006.0;;0.0;;True;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-04;09122;0106;091220106;A;09
pr;a;l;2;56;;2;480;;;0;0;0;1;0;;43.11559;1.61267;0;3.0;;0.0;;0;;;0.0;0.0;;False;;False;;;Électrique;Radiateur;;a;n;a;2020-04;09225;0101;092250101;H;09
pr;a;l;2;16;;1;248;;;0;0;1;0;F;371;43.11177;1.61165;0;4.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-04;09225;0101;092250101;H;09
pr;a;l;0;34;;2;390;;;0;0;0;0;C;143;43.11724;1.61143;0;;;0.0;;0;D;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-04;09225;0101;092250101;H;09
pr;a;l;0;63;;3;555;;;0;0;1;0;C;91;43.10263;1.65011;0;1.0;;1.0;;0;D;;1.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;a;2020-04;09312;0000;093120000;Z;09
pr;a;l;0;38;;2;500;;;0;0;0;0;0;;43.08894;1.8761;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;09194;0000;091940000;Z;09
pr;a;l;0;75;;3;490;;;0;0;1;0;VI;;42.93355;1.84916;0;2.0;;;;0;G;;1.0;;;False;;;;;Électrique;;Individuel;a;n;a;2020-03;09160;0101;091600101;H;09
pr;a;l;4;25;;1;350;;;0;0;1;0;G;512;42.97756;1.60666;0;4.0;;0.0;;0;D;1970.0;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-03;09122;0105;091220105;H;09
pr;m;l;0;88;;4;800;;;0;0;2;0;0;;42.97249;1.60807;0;;;0.0;;0;;2020.0;2.0;1.0;;;;;;;Électrique;Sol;;a;n;m;2020-03;09122;0105;091220105;H;09
